atomic_number,ion_number,level_number_lower,level_number_upper,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1,0,6.0,7.0,6.172882918190496e-05,6.172976239480998e-05,6.170394395609e-05,6.169452763942793e-05,6.169230786397431e-05,6.165727052832272e-05,6.162670849151923e-05,6.160083768522648e-05,6.159324064702565e-05,6.156512405462205e-05,6.155629937857523e-05,6.153577400726089e-05,6.15300637954034e-05,6.150039997793247e-05,6.148555225542525e-05,6.148185131232452e-05,6.147934907033583e-05,6.14522298568772e-05,6.143372355788102e-05,6.141972279775489e-05,6.140396818270908e-05,6.138523609341116e-05,6.13691892906876e-05,6.135803259899228e-05
1,0,12.0,28.0,6.680938111630662e-08,6.680906887511141e-08,6.681766907650959e-08,6.682078616103165e-08,6.682151947642765e-08,6.683301995947279e-08,6.684294031829074e-08,6.685125971699189e-08,6.68536894356027e-08,6.686263046430758e-08,6.686542029335169e-08,6.687187947966878e-08,6.687366914851559e-08,6.68829161492303e-08,6.68875135678359e-08,6.688865635203454e-08,6.688942828776687e-08,6.68977581002902e-08,6.690340475864283e-08,6.690765678532263e-08,6.691242128323813e-08,6.691805885833622e-08,6.692286501066108e-08,6.69261940654277e-08
1,0,11.0,20.0,4.4096507616794656e-07,4.409630022750661e-07,4.4102012474158443e-07,4.4104082854025945e-07,4.410456992616559e-07,4.4112208668111245e-07,4.411879796193607e-07,4.412432392942141e-07,4.4125937824345944e-07,4.413187677646927e-07,4.413372989451761e-07,4.413802037371731e-07,4.413920915755855e-07,4.414535150089311e-07,4.4148405374024257e-07,4.414916448054663e-07,4.414967724765499e-07,4.415521045199902e-07,4.4158961363234816e-07,4.416178587862488e-07,4.416495083376124e-07,4.4168695780014746e-07,4.417188844703908e-07,4.417409990788615e-07
1,0,12.0,27.0,8.620607699327015e-08,8.620566980119487e-08,8.621688537410669e-08,8.6220950431582e-08,8.622190676789852e-08,8.623690504731472e-08,8.624984290610119e-08,8.626069304286758e-08,8.62638619106765e-08,8.627552304473538e-08,8.627916166065378e-08,8.628758609285656e-08,8.628992029926839e-08,8.630198099875929e-08,8.630797741767915e-08,8.630946796154976e-08,8.631047480640423e-08,8.632133958287782e-08,8.632870476470139e-08,8.633425092572685e-08,8.634046559137089e-08,8.634781915305894e-08,8.635408828959112e-08,8.635843074009915e-08
1,0,12.0,26.0,1.1315008315003168e-07,1.131495423170331e-07,1.1316443899570412e-07,1.1316983833363128e-07,1.1317110857538844e-07,1.1319103013236765e-07,1.1320821534626988e-07,1.1322262776513417e-07,1.1322683707766382e-07,1.132423271534694e-07,1.1324716057711181e-07,1.1325835144935161e-07,1.1326145219902817e-07,1.1327747378508499e-07,1.1328543963205676e-07,1.1328741973447712e-07,1.1328875727335299e-07,1.1330319069355429e-07,1.133129752018196e-07,1.1332034325957252e-07,1.1332859951057031e-07,1.1333836891615425e-07,1.1334669773537176e-07,1.1335246692378789e-07
1,0,11.0,19.0,7.006720209061328e-07,7.006686297793253e-07,7.007620357407001e-07,7.007958914356762e-07,7.008038563224867e-07,7.009287737004597e-07,7.010365357081817e-07,7.011269125416005e-07,7.011533084754567e-07,7.012504456236412e-07,7.012807561032747e-07,7.013509350315647e-07,7.013703802948443e-07,7.014708553892679e-07,7.015208119064184e-07,7.015332298839236e-07,7.01541618119831e-07,7.016321368123748e-07,7.016935010568385e-07,7.01739710914897e-07,7.017914917756994e-07,7.01852763488574e-07,7.019050008037543e-07,7.01941184793118e-07
1,0,12.0,25.0,1.5146802427173081e-07,1.5146729059643683e-07,1.514874991271138e-07,1.5149482386807607e-07,1.5149654708628602e-07,1.5152357322110889e-07,1.5154688779466584e-07,1.5156644107107015e-07,1.515721519087221e-07,1.5159316783408274e-07,1.515997256070194e-07,1.516149090622224e-07,1.5161911611527655e-07,1.5164085428423196e-07,1.516516625785284e-07,1.5165434925933802e-07,1.5165616408915409e-07,1.516757481997511e-07,1.516890246340278e-07,1.5169902235546038e-07,1.5171022539766465e-07,1.5172348184297043e-07,1.5173478365992327e-07,1.5174261226072755e-07
1,0,10.0,15.0,2.961945328889398e-06,2.961930839387625e-06,2.96232994484353e-06,2.9624746053442885e-06,2.962508638289657e-06,2.963042400946397e-06,2.9635028700194044e-06,2.963889059099025e-06,2.9640018527528885e-06,2.964416938700757e-06,2.964546462836671e-06,2.9648463575028804e-06,2.964929453386464e-06,2.9653588207448208e-06,2.9655723065149445e-06,2.965625374208467e-06,2.9656612210449682e-06,2.966048053177123e-06,2.9663102973920147e-06,2.9665077803372455e-06,2.9667290736405524e-06,2.9669909303451224e-06,2.967214179189051e-06,2.9673688215523794e-06
1,0,12.0,24.0,2.0746516232418443e-07,2.0746414223039005e-07,2.0749224027176453e-07,2.0750242479713278e-07,2.075048208211754e-07,2.0754239957561327e-07,2.075748185409452e-07,2.0760200812112308e-07,2.076099493815453e-07,2.0763917375423746e-07,2.0764829302985517e-07,2.0766940750697736e-07,2.0767525800505493e-07,2.07705488460391e-07,2.0772051944828685e-07,2.0772425581952784e-07,2.0772677971316684e-07,2.0775401579844287e-07,2.077724800210068e-07,2.0778638456686896e-07,2.0780196564131888e-07,2.078204028445856e-07,2.0783612176771247e-07,2.0784701016064428e-07
1,0,12.0,23.0,2.919534960537334e-07,2.9195203591685354e-07,2.9199225528275965e-07,2.9200683362157547e-07,2.920102633605759e-07,2.9206405573644007e-07,2.921104636776797e-07,2.9214938685522167e-07,2.9216075534245307e-07,2.922025929010715e-07,2.922156482845065e-07,2.922458767469096e-07,2.922542527014427e-07,2.9229753335932137e-07,2.9231905356173326e-07,2.923244030576135e-07,2.9232801661722854e-07,2.9236701218298726e-07,2.9239344913304373e-07,2.9241335788660507e-07,2.924356674458398e-07,2.924620669600764e-07,2.9248457465517147e-07,2.925001657905253e-07
1,0,11.0,18.0,1.1845887404710232e-06,1.184582811059939e-06,1.1847461363691388e-06,1.1848053370504277e-06,1.1848192647652914e-06,1.1850377086720923e-06,1.1852261656561107e-06,1.1853842281536493e-06,1.185430394297038e-06,1.185600292051301e-06,1.185653308585711e-06,1.1857760632706425e-06,1.185810077184813e-06,1.1859858357629977e-06,1.186073227325053e-06,1.1860949511454738e-06,1.1861096254874605e-06,1.1862679831014243e-06,1.186375341383543e-06,1.1864561892592933e-06,1.1865467866818769e-06,1.1866539931888247e-06,1.1867453953769987e-06,1.1868087099367993e-06
1,0,9.0,12.0,1.1511170904703823e-05,1.151128212204377e-05,1.1508200630162402e-05,1.150707446219289e-05,1.1506808805593044e-05,1.1502606853143138e-05,1.1498928481347037e-05,1.1495805503585419e-05,1.1494886863070726e-05,1.149148092468003e-05,1.1490410002724749e-05,1.1487915638960042e-05,1.1487220841157917e-05,1.1483605555882072e-05,1.1481792335300051e-05,1.1481339999131321e-05,1.1481034086762092e-05,1.1477714337229907e-05,1.1475444494930918e-05,1.147372492931992e-05,1.147178758609325e-05,1.1469480889089903e-05,1.1467502131212267e-05,1.146612491790056e-05
1,0,8.0,10.0,2.438293811949093e-05,2.438320715416357e-05,2.4375756378816537e-05,2.4373035108166257e-05,2.4372393306331174e-05,2.436224824033867e-05,2.435337693606112e-05,2.4345851855392945e-05,2.434363945713043e-05,2.4335441209005274e-05,2.4332864856331882e-05,2.432686661969352e-05,2.4325196450396828e-05,2.4316510218692317e-05,2.4312156335773165e-05,2.4311070460237337e-05,2.431033614902399e-05,2.430237051095201e-05,2.4296927273016508e-05,2.4292805312425185e-05,2.428816301446762e-05,2.428263796097264e-05,2.4277900343391124e-05,2.4274604009129325e-05
1,0,12.0,22.0,4.2436368179028617e-07,4.243615178422986e-07,4.2442112451537305e-07,4.244427306351484e-07,4.244478137836417e-07,4.2452754014524977e-07,4.2459632457919465e-07,4.2465401721133863e-07,4.2467086811224465e-07,4.247328829563571e-07,4.2475223505723846e-07,4.247970436989841e-07,4.2480945983583713e-07,4.2487361840683126e-07,4.2490552041638743e-07,4.249134507061019e-07,4.249188075985154e-07,4.2497661721397433e-07,4.2501581009618654e-07,4.2504532543140536e-07,4.250784005758029e-07,4.251175400425443e-07,4.2515091019898136e-07,4.2517402613022256e-07
1,0,13.0,29.0,9.465089521837093e-08,9.465041037302547e-08,9.46637656463321e-08,9.466860666522385e-08,9.466974558592226e-08,9.468760901504745e-08,9.470302094073109e-08,9.471594772135163e-08,9.471972340056521e-08,9.473361875646446e-08,9.473795490607948e-08,9.474799504202468e-08,9.475077709758256e-08,9.47651530289814e-08,9.477230131404465e-08,9.477407825877152e-08,9.477527858179835e-08,9.478823207643395e-08,9.479701414080377e-08,9.480362775623716e-08,9.481103905996919e-08,9.481980926339688e-08,9.482728673744737e-08,9.48324664964555e-08
1,0,13.0,28.0,1.2204425289869673e-07,1.2204362151974358e-07,1.2206101325303748e-07,1.2206731747382868e-07,1.22068800639346e-07,1.220920636395815e-07,1.221121345071567e-07,1.2212896925971104e-07,1.2213388643452937e-07,1.2215198293857938e-07,1.2215763014760373e-07,1.2217070608474674e-07,1.221743293678306e-07,1.2219305242636692e-07,1.2220236239270077e-07,1.2220467670746295e-07,1.2220624002571444e-07,1.2222311098574348e-07,1.2223454911434353e-07,1.222431630417132e-07,1.2225281600030046e-07,1.2226423898547263e-07,1.2227397831355675e-07,1.2228072494304092e-07
1,0,11.0,17.0,2.173780328334034e-06,2.1737690036151197e-06,2.1740809517965427e-06,2.174194028777452e-06,2.174220631951835e-06,2.1746378978683545e-06,2.174997911708947e-06,2.1752998823998363e-06,2.175388084039078e-06,2.1757126917404107e-06,2.1758139898234243e-06,2.1760485437657674e-06,2.1761135379435097e-06,2.176449393106854e-06,2.1766163972211587e-06,2.1766579120329513e-06,2.1766859552979432e-06,2.1769885933231326e-06,2.1771937768764482e-06,2.177348299304504e-06,2.1775214615724796e-06,2.1777263773164056e-06,2.177901091279888e-06,2.1780221198063445e-06
1,0,12.0,21.0,6.4162090326285e-07,6.416175576397763e-07,6.417097154876722e-07,6.417431214876719e-07,6.417509807876774e-07,6.418742525889669e-07,6.41980610738387e-07,6.420698214497749e-07,6.420958787394693e-07,6.421917772365372e-07,6.422217036463052e-07,6.422909977771674e-07,6.4231019898098e-07,6.424094206252777e-07,6.424587586827574e-07,6.424710234172482e-07,6.424793082495239e-07,6.425687167804668e-07,6.426293343477156e-07,6.426749850884385e-07,6.427261426561988e-07,6.427866812483349e-07,6.428382973230987e-07,6.428740530319274e-07
1,0,13.0,27.0,1.600822292165575e-07,1.6008139187827147e-07,1.6010445708061703e-07,1.6011281793856264e-07,1.6011478496729179e-07,1.6014563758847332e-07,1.6017225719962025e-07,1.601945852171336e-07,1.602011069606757e-07,1.6022510897375446e-07,1.6023259914802478e-07,1.6024994257396998e-07,1.6025474839848134e-07,1.6027958242991424e-07,1.6029193122419366e-07,1.6029500096259132e-07,1.6029707457303764e-07,1.60319452689624e-07,1.6033462475829552e-07,1.603460507879737e-07,1.6035885516700778e-07,1.6037400759529227e-07,1.6038692681215042e-07,1.6039587628827393e-07
1,0,10.0,14.0,7.342695397230957e-06,7.3427596144153185e-06,7.340979561149497e-06,7.340328616827095e-06,7.340175031964084e-06,7.337744216768899e-06,7.335614011255593e-06,7.33380384652204e-06,7.333271106290321e-06,7.331294883381722e-06,7.330673171349727e-06,7.329224495162385e-06,7.328820823335453e-06,7.326719362267529e-06,7.325664765499142e-06,7.325401616282668e-06,7.325223635706141e-06,7.323291467591192e-06,7.321969615420075e-06,7.32096782195024e-06,7.319838752396117e-06,7.318493881543183e-06,7.317339746530693e-06,7.316536222575035e-06
1,0,13.0,26.0,2.1416181897307493e-07,2.1416068486044558e-07,2.1419192525044997e-07,2.1420324966077652e-07,2.1420591392497372e-07,2.1424770316594022e-07,2.1428375973054767e-07,2.14314003890281e-07,2.1432283794777476e-07,2.1435535039219422e-07,2.1436549650074574e-07,2.143889899570771e-07,2.1439550000066775e-07,2.1442914097185222e-07,2.1444586929931787e-07,2.144500277552094e-07,2.1445283680106048e-07,2.1448315194120606e-07,2.1450370552691568e-07,2.1451918452807837e-07,2.1453653097256556e-07,2.1455705862214388e-07,2.1457456104775818e-07,2.1458668554151498e-07
1,0,12.0,20.0,1.018815694588018e-06,1.018810242939202e-06,1.018960415789816e-06,1.0190148529213885e-06,1.0190276602471615e-06,1.0192285466411234e-06,1.0194018787128074e-06,1.0195472716774049e-06,1.0195897401253977e-06,1.0197460406175299e-06,1.019794817599955e-06,1.0199077623506024e-06,1.019939059612606e-06,1.0201007914092094e-06,1.020181215281192e-06,1.0202012077703003e-06,1.0202147127634566e-06,1.020360459483664e-06,1.0204592766620266e-06,1.0205336970247712e-06,1.0206170964325098e-06,1.0207157916098182e-06,1.0207999425898145e-06,1.0208582371258872e-06
1,0,13.0,25.0,2.9317451157708066e-07,2.9317293735481245e-07,2.9321630149072113e-07,2.932320208938118e-07,2.932357191737558e-07,2.9329372791813556e-07,2.933437802947563e-07,2.9338576504609924e-07,2.9339802859055625e-07,2.934431633857427e-07,2.934572487349906e-07,2.934898639294916e-07,2.934989017011858e-07,2.935456054673909e-07,2.9356882980408095e-07,2.935746031286777e-07,2.9357850303102045e-07,2.936205911359477e-07,2.936491272545246e-07,2.9367061820193236e-07,2.9369470216512874e-07,2.9372320331072285e-07,2.9374750446858693e-07,2.9376433883335937e-07
1,0,13.0,24.0,4.123725790409599e-07,4.1237032974760786e-07,4.124322903520775e-07,4.1245475129234224e-07,4.1246003567117853e-07,4.125429242853861e-07,4.1261444615044117e-07,4.1267444135763723e-07,4.126919659280639e-07,4.12756464429605e-07,4.127765929924e-07,4.1282320208452566e-07,4.1283611775531885e-07,4.129028620437343e-07,4.1293605254512395e-07,4.129443034182783e-07,4.1294987692866636e-07,4.1301002752201223e-07,4.130508109605042e-07,4.1308152595561714e-07,4.131159473350006e-07,4.1315668244536e-07,4.1319141524920276e-07,4.132154762960706e-07
1,0,11.0,16.0,4.4659646720641075e-06,4.46594025564214e-06,4.466612848559478e-06,4.466856666465571e-06,4.466914029477239e-06,4.467813804527146e-06,4.468590194235566e-06,4.469241461265717e-06,4.469431696456571e-06,4.470131851304231e-06,4.470350354740877e-06,4.470856315647264e-06,4.470996520811574e-06,4.471721060405164e-06,4.472081359399e-06,4.4721709267341784e-06,4.47223142998734e-06,4.472884396082338e-06,4.473327122859401e-06,4.473660551788551e-06,4.474034216336796e-06,4.474476421129429e-06,4.474853467980681e-06,4.475114666503369e-06
1,0,12.0,19.0,1.7226709366257389e-06,1.7226614352149888e-06,1.7229231697767615e-06,1.7230180505511441e-06,1.7230403732052751e-06,1.7233905213639024e-06,1.7236926589178944e-06,1.7239461075993169e-06,1.7240201405986223e-06,1.7242926191603854e-06,1.7243776546828386e-06,1.7245745621257327e-06,1.7246291268431285e-06,1.724911103838237e-06,1.7250513268187133e-06,1.7250861852390464e-06,1.72510973233814e-06,1.7253638602333684e-06,1.7255361669252841e-06,1.7256659365136083e-06,1.7258113666959561e-06,1.7259834741049133e-06,1.7261302230287184e-06,1.7262318837157234e-06
1,0,13.0,23.0,5.991705698705623e-07,5.991672427665274e-07,5.992588946577775e-07,5.992921193910941e-07,5.992999362104521e-07,5.994225499542846e-07,5.995283528079861e-07,5.996171066753754e-07,5.996430320652005e-07,5.997384511287304e-07,5.997682298571923e-07,5.998371855663173e-07,5.998562938679186e-07,5.999550414890994e-07,6.000041476131965e-07,6.000163550818452e-07,6.000246013188208e-07,6.001135978427542e-07,6.001739407724255e-07,6.002193871932298e-07,6.002703183566706e-07,6.003305925294781e-07,6.003819861572342e-07,6.004175893922742e-07
1,0,14.0,29.0,1.682476657865974e-07,1.68246727499925e-07,1.6827257460522754e-07,1.6828194448124953e-07,1.6828414894533693e-07,1.6831872807441402e-07,1.6834856648525115e-07,1.683735969263425e-07,1.6838090845570456e-07,1.6840781884006953e-07,1.684162171670129e-07,1.6843566442333787e-07,1.68441053464727e-07,1.6846890299310205e-07,1.6848275233328665e-07,1.6848619519807054e-07,1.6848852088080023e-07,1.6851362061749077e-07,1.6853063925405512e-07,1.68543456645677e-07,1.6855782096399443e-07,1.6857482039412043e-07,1.685893152555175e-07,1.6859935668563138e-07
1,0,7.0,8.0,0.00011501242593744169,0.0001150141263810374,0.00011496707717203859,0.0001149499154659265,0.00011494586964167839,0.00011488200104085588,0.00011482627749785769,0.00011477909840821271,0.00011476524259385617,0.00011471395637663312,0.00011469785778501345,0.00011466041053510601,0.00011464999176969701,0.00011459586183185711,0.00011456876442261251,0.00011456200975662473,0.00011455744278204242,0.00011450794186018157,0.00011447415780986788,0.00011444859651606064,0.00011441983086416304,0.00011438562561067374,0.00011435632106688948,0.00011433594536367155
1,0,14.0,28.0,2.2056783213761508e-07,2.2056658927704733e-07,2.2060082676670406e-07,2.206132383814936e-07,2.206161584896182e-07,2.2066196367033144e-07,2.2070148980846292e-07,2.207346474891541e-07,2.2074433312127505e-07,2.2077998184481627e-07,2.207911073910586e-07,2.208168700356612e-07,2.208240091901615e-07,2.2086090332546042e-07,2.2087925069821745e-07,2.2088381177067487e-07,2.2088689281685935e-07,2.209201450183946e-07,2.209426916349198e-07,2.2095967251050537e-07,2.2097870295454405e-07,2.2100122471197159e-07,2.2102042846062604e-07,2.2103373210600755e-07
1,0,13.0,22.0,9.05679445658091e-07,9.05674312470039e-07,9.058157186654092e-07,9.05866980872226e-07,9.0587904146797e-07,9.06068226611986e-07,9.062314796879899e-07,9.06368430629881e-07,9.064084353414199e-07,9.065556766227502e-07,9.066016291559063e-07,9.067080386889326e-07,9.067375262357492e-07,9.068899145155728e-07,9.069656973924532e-07,9.069845367205122e-07,9.069972628710837e-07,9.071346105142045e-07,9.072277395690535e-07,9.07297879612565e-07,9.073764858155066e-07,9.074695135445868e-07,9.075488364135556e-07,9.076037885801776e-07
1,0,14.0,27.0,2.949386359021764e-07,2.949369546578768e-07,2.9498326881930036e-07,2.9500005860278875e-07,2.9500400878707484e-07,2.950659726047687e-07,2.951194434397207e-07,2.95164299839782e-07,2.9517740290125224e-07,2.9522563027338275e-07,2.9524068163947475e-07,2.9527553534317274e-07,2.9528519382280074e-07,2.9533510801016454e-07,2.953599305622553e-07,2.953661013691621e-07,2.953702698135101e-07,2.954152581645291e-07,2.954457628814773e-07,2.954687375852242e-07,2.954944855323146e-07,2.955249574933243e-07,2.9555094045205713e-07,2.955689406271542e-07
1,0,10.0,13.0,1.7562223258279352e-05,1.7562387893316092e-05,1.7557825736170238e-05,1.7556158123846335e-05,1.7555764719308955e-05,1.7549540942932877e-05,1.7544090876238734e-05,1.7539462450215775e-05,1.7538100760546053e-05,1.7533051356584007e-05,1.7531463420898422e-05,1.752776436816425e-05,1.752673389151712e-05,1.7521371150230714e-05,1.7518681013083047e-05,1.7518009866196497e-05,1.7517555962129285e-05,1.7512629636352003e-05,1.7509260720426657e-05,1.7506708215442645e-05,1.7503832126242523e-05,1.7500407281708242e-05,1.749746897651778e-05,1.7495423724092666e-05
1,0,12.0,18.0,3.161255811247461e-06,3.161237738096949e-06,3.16173561012103e-06,3.1619160989205435e-06,3.161958563118527e-06,3.162624671710582e-06,3.163199484087984e-06,3.163681693301984e-06,3.16382255243556e-06,3.164341002635786e-06,3.164502807145136e-06,3.164877490694704e-06,3.1649813212895447e-06,3.165517910284627e-06,3.1657847593413985e-06,3.165851097255924e-06,3.165895909229462e-06,3.1663795480085383e-06,3.1667074843473476e-06,3.1669544710259315e-06,3.1672312717294173e-06,3.1675588583134335e-06,3.1678381869325225e-06,3.1680316973899012e-06
